Date/Time,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa)
2018-04-15 05:00,2018,04,15,05:00,-5.4,-16,43,2,14,102.53
2018-04-15 06:00,2018,04,15,06:00,-5.8,-15.8,45,3,14,102.57
2018-04-15 07:00,2018,04,15,07:00,-5.9,-15.8,46,3,15,102.56
2018-04-15 08:00,2018,04,15,08:00,-5.2,-15,46,5,10,102.59
2018-04-15 09:00,2018,04,15,09:00,-4.3,-14.8,44,6,13,102.61
2018-04-15 10:00,2018,04,15,10:00,-2.8,-13.7,43,4,12,102.6
2018-04-15 11:00,2018,04,15,11:00,-1.8,-13.4,41,5,11,102.53
2018-04-15 12:00,2018,04,15,12:00,-1.1,-13.5,38,5,12,102.45
2018-04-15 13:00,2018,04,15,13:00,-0.3,-12.7,39,5,13,102.38
2018-04-15 14:00,2018,04,15,14:00,-0.8,-10.9,46,3,12,102.3
2018-04-15 15:00,2018,04,15,15:00,-1.1,-8.8,56,4,14,102.23
2018-04-15 16:00,2018,04,15,16:00,-1.4,-7.7,62,5,11,102.2
2018-04-15 17:00,2018,04,15,17:00,-1.6,-7.5,64,3,10,102.18
2018-04-15 18:00,2018,04,15,18:00,-1.4,-6.4,68,4,9,102.14
2018-04-15 19:00,2018,04,15,19:00,-1.1,-6.6,66,3,10,102.16
2018-04-15 20:00,2018,04,15,20:00,-0.9,-6.5,66,5,13,102.1
2018-04-15 21:00,2018,04,15,21:00,-1,-6.3,67,3,11,102.01
2018-04-15 22:00,2018,04,15,22:00,-0.7,-6.8,63,4,10,101.88
2018-04-15 23:00,2018,04,15,23:00,-0.5,-6.3,65,4,9,101.77
2018-04-16 00:00,2018,04,16,00:00,0,-6.2,63,7,10,101.74
2018-04-16 01:00,2018,04,16,01:00,0.1,-5.4,66,5,10,101.6
2018-04-16 02:00,2018,04,16,02:00,-0.8,-3.3,83,4,8,101.49
2018-04-16 03:00,2018,04,16,03:00,-1.1,-2.8,88,5,8,101.4
2018-04-16 04:00,2018,04,16,04:00,-0.8,-2.8,86,7,5,101.3
2018-04-16 05:00,2018,04,16,05:00,-0.7,-2.5,87,6,6,101.17
2018-04-16 06:00,2018,04,16,06:00,-0.5,-2.1,89,6,4,101.1
2018-04-16 07:00,2018,04,16,07:00,-0.4,-2,88,5,4,101.01
2018-04-16 08:00,2018,04,16,08:00,-0.4,-2.2,87,6,4,100.87
2018-04-16 09:00,2018,04,16,09:00,0.3,-2.3,83,6,5,100.74
2018-04-16 10:00,2018,04,16,10:00,0.6,-1.9,83,6,4,100.61
2018-04-16 11:00,2018,04,16,11:00,0.9,-1.5,83,5,3,100.52
2018-04-16 12:00,2018,04,16,12:00,1.1,-1.1,85,5,4,100.37
2018-04-16 13:00,2018,04,16,13:00,1.1,-0.6,88,4,4,100.22
2018-04-16 14:00,2018,04,16,14:00,1.4,-0.6,86,5,10,100.04
2018-04-16 15:00,2018,04,16,15:00,2.1,-0.3,84,3,13,99.8
2018-04-16 16:00,2018,04,16,16:00,3,0.3,82,4,9,99.68
2018-04-16 17:00,2018,04,16,17:00,3.1,0.2,81,6,14,99.68
2018-04-16 18:00,2018,04,16,18:00,3.6,-0.1,77,4,8,99.55
2018-04-16 19:00,2018,04,16,19:00,3.3,0.3,81,8,14,99.48
2018-04-16 20:00,2018,04,16,20:00,3.2,0.6,83,5,10,99.37
2018-04-16 21:00,2018,04,16,21:00,2.1,0.3,88,4,9,99.36
2018-04-16 22:00,2018,04,16,22:00,1.6,0.6,93,4,11,99.25
2018-04-16 23:00,2018,04,16,23:00,1.7,0.5,92,5,11,99.08
2018-04-17 00:00,2018,04,17,00:00,2.1,0.3,88,2,9,99.07
2018-04-17 01:00,2018,04,17,01:00,1.6,0.2,90,1,11,99.03
2018-04-17 02:00,2018,04,17,02:00,1.9,0.6,91,31,5,99.05
2018-04-17 03:00,2018,04,17,03:00,1.6,0.7,94,34,5,99.04
2018-04-17 04:00,2018,04,17,04:00,2,0.6,91,23,3,99.02
2018-04-17 05:00,2018,04,17,05:00,2.2,0.4,88,17,3,99.03
2018-04-17 06:00,2018,04,17,06:00,2.1,0.5,89,19,5,98.99
2018-04-17 07:00,2018,04,17,07:00,2.2,0.6,89,20,4,98.97
2018-04-17 08:00,2018,04,17,08:00,2.5,0.3,85,21,4,99.01
2018-04-17 09:00,2018,04,17,09:00,2.7,0.4,85,20,6,99
2018-04-17 10:00,2018,04,17,10:00,2.4,0.6,88,20,7,98.97
2018-04-17 11:00,2018,04,17,11:00,2.3,0.4,87,21,7,98.96
2018-04-17 12:00,2018,04,17,12:00,2.2,0.7,89,21,8,98.9
2018-04-17 13:00,2018,04,17,13:00,2.3,0.8,90,20,7,98.91
2018-04-17 14:00,2018,04,17,14:00,2.5,1.1,90,19,3,98.91
2018-04-17 15:00,2018,04,17,15:00,2.7,0.6,86,20,7,98.91
2018-04-17 16:00,2018,04,17,16:00,2.1,0.3,88,20,9,98.94
2018-04-17 17:00,2018,04,17,17:00,1.9,-0.1,86,21,9,99
2018-04-17 18:00,2018,04,17,18:00,1.3,-0.3,89,21,8,99.04
2018-04-17 19:00,2018,04,17,19:00,1,-0.6,89,20,9,99.06
2018-04-17 20:00,2018,04,17,20:00,0.7,-0.8,90,19,10,99.09
2018-04-17 21:00,2018,04,17,21:00,0.4,-1.3,88,20,8,99.1
2018-04-17 22:00,2018,04,17,22:00,0.4,-1.6,86,20,8,99.1
2018-04-17 23:00,2018,04,17,23:00,0.4,-1.9,85,20,10,99.1
2018-04-18 00:00,2018,04,18,00:00,0.2,-1.5,88,21,9,99.1
2018-04-18 01:00,2018,04,18,01:00,0,-1.3,91,20,11,99.08
2018-04-18 02:00,2018,04,18,02:00,0.1,-1.5,89,22,9,99.07
2018-04-18 03:00,2018,04,18,03:00,0.1,-1.5,89,22,8,99.06
2018-04-18 04:00,2018,04,18,04:00,0.1,-1.2,91,22,8,99.07
2018-04-18 05:00,2018,04,18,05:00,0.1,-1,93,22,10,99.07
2018-04-18 06:00,2018,04,18,06:00,0.3,-0.9,91,20,8,99.12
2018-04-18 07:00,2018,04,18,07:00,0.8,-0.6,90,19,8,99.13
2018-04-18 08:00,2018,04,18,08:00,1.7,-0.3,87,19,7,99.16
2018-04-18 09:00,2018,04,18,09:00,3,0.5,83,21,8,99.15
2018-04-18 10:00,2018,04,18,10:00,3.8,1.3,84,21,1,99.16
2018-04-18 11:00,2018,04,18,11:00,6.1,2.1,76,28,5,99.19
2018-04-18 12:00,2018,04,18,12:00,5.6,1.6,75,20,8,99.23
2018-04-18 13:00,2018,04,18,13:00,5.9,1.5,74,20,10,99.28
2018-04-18 14:00,2018,04,18,14:00,6,1.9,75,20,8,99.32
2018-04-18 15:00,2018,04,18,15:00,6.7,0.8,66,21,10,99.35
2018-04-18 16:00,2018,04,18,16:00,6.8,1,67,22,8,99.35
2018-04-18 17:00,2018,04,18,17:00,6.8,0.5,64,23,7,99.38
2018-04-18 18:00,2018,04,18,18:00,6.5,-0.2,62,22,7,99.4
2018-04-18 19:00,2018,04,18,19:00,5.4,-0.5,66,28,7,99.45
2018-04-18 20:00,2018,04,18,20:00,5.3,-0.6,66,21,5,99.51
2018-04-18 21:00,2018,04,18,21:00,4.8,-0.4,69,24,5,99.55
2018-04-18 22:00,2018,04,18,22:00,4,-0.3,73,19,3,99.56
2018-04-18 23:00,2018,04,18,23:00,3.3,-0.3,77,26,8,99.58
2018-04-19 00:00,2018,04,19,00:00,3,-0.8,76,26,5,99.59
2018-04-19 01:00,2018,04,19,01:00,2.5,-0.7,79,25,3,99.58
2018-04-19 03:00,2018,04,19,03:00,1.4,-1.9,79,29,2,99.53
2018-04-19 04:00,2018,04,19,04:00,0.9,-2.5,78,25,2,99.56
2018-04-19 05:00,2018,04,19,05:00,1,-2.5,78,21,3,99.68
2018-04-19 06:00,2018,04,19,06:00,1.1,-2,80,26,5,99.71
2018-04-19 07:00,2018,04,19,07:00,1.6,-2.9,72,28,5,99.75
2018-04-19 08:00,2018,04,19,08:00,2.5,-3.3,66,34,2,99.71
2018-04-19 09:00,2018,04,19,09:00,3.5,-2.2,66,36,11,99.72
2018-04-19 10:00,2018,04,19,10:00,3.6,-3.6,59,1,9,99.73
2018-04-19 11:00,2018,04,19,11:00,3.4,-3,63,34,3,99.76
2018-04-19 12:00,2018,04,19,12:00,3.7,-2.6,63,27,5,99.77
2018-04-19 13:00,2018,04,19,13:00,3.6,-1.1,71,30,8,99.82
2018-04-19 14:00,2018,04,19,14:00,3.5,-0.6,75,27,6,99.86
2018-04-19 15:00,2018,04,19,15:00,3.3,-1.4,71,35,10,99.92
2018-04-19 16:00,2018,04,19,16:00,4.2,-1.2,68,35,7,99.97
2018-04-19 17:00,2018,04,19,17:00,4.5,-2.1,62,35,8,100.02
2018-04-19 18:00,2018,04,19,18:00,3.5,-1.9,68,34,10,100.09
2018-04-19 19:00,2018,04,19,19:00,3.6,-2.5,65,36,11,100.19
2018-04-19 20:00,2018,04,19,20:00,3,-2.7,66,36,4,100.29
2018-04-19 21:00,2018,04,19,21:00,1.9,-1.9,76,35,9,100.33
2018-04-19 22:00,2018,04,19,22:00,1.6,-1.8,78,2,4,100.35
2018-04-19 23:00,2018,04,19,23:00,1.1,-1.6,82,22,3,100.37
2018-04-20 00:00,2018,04,20,00:00,1.7,-2.4,74,35,10,100.41
2018-04-20 01:00,2018,04,20,01:00,1.4,-2.6,75,35,10,100.44
2018-04-20 02:00,2018,04,20,02:00,1.3,-3,73,36,9,100.5
2018-04-20 03:00,2018,04,20,03:00,1.3,-3.7,69,36,7,100.55
2018-04-20 04:00,2018,04,20,04:00,0.9,-3.2,74,36,4,100.62
2018-04-20 05:00,2018,04,20,05:00,1.2,-3.6,70,31,2,100.69
2018-04-20 06:00,2018,04,20,06:00,1.3,-3.3,71,32,3,100.8
2018-04-20 07:00,2018,04,20,07:00,1.6,-3,71,2,5,100.89
2018-04-20 09:00,2018,04,20,09:00,4.2,-2.4,62,35,12,101.03
2018-04-20 10:00,2018,04,20,10:00,4.9,-2.6,58,36,8,101.1
2018-04-20 11:00,2018,04,20,11:00,5.4,-2,59,35,11,101.14
2018-04-20 12:00,2018,04,20,12:00,5.9,-2.4,55,35,11,101.16
2018-04-20 13:00,2018,04,20,13:00,6.5,-2.9,51,35,12,101.17
2018-04-20 14:00,2018,04,20,14:00,7.1,-3.7,46,36,10,101.18
2018-04-20 15:00,2018,04,20,15:00,7.3,-4.1,44,36,11,101.21
2018-04-20 16:00,2018,04,20,16:00,7.9,-5.1,39,36,14,101.27
2018-04-20 17:00,2018,04,20,17:00,8.1,-4.7,40,1,9,101.34
2018-04-20 18:00,2018,04,20,18:00,7.8,-5.1,40,36,10,101.41
2018-04-20 19:00,2018,04,20,19:00,7.6,-5.1,40,2,11,101.5
2018-04-20 20:00,2018,04,20,20:00,7.3,-5.1,41,1,6,101.59
2018-04-20 21:00,2018,04,20,21:00,6.5,-5.2,43,1,11,101.64
2018-04-20 22:00,2018,04,20,22:00,6.3,-5.3,43,2,9,101.64
2018-04-20 23:00,2018,04,20,23:00,6.1,-5.5,43,1,7,101.64
2018-04-21 00:00,2018,04,21,00:00,5.6,-6.1,43,36,7,101.65
2018-04-21 01:00,2018,04,21,01:00,5.1,-6.1,44,32,4,101.64
2018-04-21 02:00,2018,04,21,02:00,4.5,-6.3,45,32,5,101.67
2018-04-21 03:00,2018,04,21,03:00,4.1,-6.1,47,28,4,101.71
2018-04-21 04:00,2018,04,21,04:00,3.1,-5.9,51,32,4,101.71
2018-04-21 05:00,2018,04,21,05:00,2.7,-6.1,52,33,3,101.73
2018-04-21 06:00,2018,04,21,06:00,2.9,-6,52,33,11,101.77
2018-04-21 07:00,2018,04,21,07:00,3.9,-5.6,50,34,6,101.8
2018-04-21 08:00,2018,04,21,08:00,5.6,-4.4,48,1,8,101.81
2018-04-21 09:00,2018,04,21,09:00,6.5,-5.3,42,3,12,101.81
2018-04-21 10:00,2018,04,21,10:00,7.2,-5.8,39,35,10,101.81
2018-04-21 11:00,2018,04,21,11:00,8.6,-6,35,36,7,101.75
2018-04-21 12:00,2018,04,21,12:00,9.4,-4.3,38,35,9,101.7
2018-04-21 13:00,2018,04,21,13:00,10.1,-5.1,34,29,7,101.65
2018-04-21 14:00,2018,04,21,14:00,10.7,-7.3,27,34,8,101.57
2018-04-21 15:00,2018,04,21,15:00,11.2,-8.1,25,36,13,101.54
2018-04-21 16:00,2018,04,21,16:00,11,-9,24,36,14,101.54
2018-04-21 17:00,2018,04,21,17:00,11.1,-8.9,24,36,8,101.55
2018-04-21 18:00,2018,04,21,18:00,10.1,-9.1,25,36,7,101.59
2018-04-21 19:00,2018,04,21,19:00,9.3,-8.7,27,35,6,101.66
2018-04-21 20:00,2018,04,21,20:00,8.4,-9,28,10,3,101.71
2018-04-21 21:00,2018,04,21,21:00,8.1,-9,29,9,3,101.75
2018-04-21 22:00,2018,04,21,22:00,7.4,-8.9,30,33,6,101.77
2018-04-21 23:00,2018,04,21,23:00,6.7,-8.1,34,1,6,101.8
2018-04-22 00:00,2018,04,22,00:00,6.5,-8.4,33,2,7,101.85
2018-04-22 01:00,2018,04,22,01:00,5.7,-8.3,36,36,9,101.86
2018-04-22 02:00,2018,04,22,02:00,5.2,-8.3,37,36,7,101.88
2018-04-22 03:00,2018,04,22,03:00,4.8,-8.5,37,34,8,101.91
2018-04-22 04:00,2018,04,22,04:00,4.2,-8.3,40,35,9,101.93
2018-04-22 05:00,2018,04,22,05:00,4.2,-8.3,40,36,11,101.96
2018-04-22 06:00,2018,04,22,06:00,4.4,-8,40,36,8,102.03
2018-04-22 07:00,2018,04,22,07:00,4.9,-7.9,39,1,10,102.08
2018-04-22 08:00,2018,04,22,08:00,6.3,-8,35,1,7,102.1
2018-04-22 09:00,2018,04,22,09:00,8.1,-7.7,32,5,5,102.11
2018-04-22 10:00,2018,04,22,10:00,8.9,-7.8,30,25,7,102.09
2018-04-22 11:00,2018,04,22,11:00,10.5,-7.8,27,35,7,102.07
2018-04-22 12:00,2018,04,22,12:00,11.6,-7.4,26,36,8,102.02
2018-04-22 13:00,2018,04,22,13:00,11.5,-9.8,21,34,6,102
2018-04-22 14:00,2018,04,22,14:00,13,-7.8,23,36,10,101.97
2018-04-22 15:00,2018,04,22,15:00,13.3,-9.2,20,5,6,101.91
2018-04-22 16:00,2018,04,22,16:00,13.6,-9.4,19,31,4,101.88
2018-04-22 17:00,2018,04,22,17:00,13.5,-10.3,18,2,6,101.84
2018-04-22 18:00,2018,04,22,18:00,12.5,-11.3,18,27,4,101.85
2018-04-22 19:00,2018,04,22,19:00,11,-9.5,23,28,3,101.89
2018-04-22 20:00,2018,04,22,20:00,9.4,-8.2,28,24,2,101.97
2018-04-22 21:00,2018,04,22,21:00,9.8,-9.3,25,26,3,101.99
2018-04-22 22:00,2018,04,22,22:00,10.4,-11.7,20,28,5,101.99
2018-04-22 23:00,2018,04,22,23:00,9,-10.3,24,30,5,102
2018-04-23 00:00,2018,04,23,00:00,9,-11.7,22,33,6,102.01
2018-04-23 01:00,2018,04,23,01:00,6.5,-9.5,31,29,1,102.02
2018-04-23 02:00,2018,04,23,02:00,5.2,-8.7,36,26,1,102.03
2018-04-23 03:00,2018,04,23,03:00,4.8,-8.9,36,25,2,102.05
2018-04-23 04:00,2018,04,23,04:00,5.4,-9.2,34,31,1,102.08
2018-04-23 05:00,2018,04,23,05:00,5,-8.8,36,5,3,102.15
2018-04-23 06:00,2018,04,23,06:00,6.8,-5.2,42,7,2,102.23
2018-04-23 07:00,2018,04,23,07:00,9.5,-4.4,37,12,2,102.28
2018-04-23 08:00,2018,04,23,08:00,11,-5.5,31,16,6,102.28
2018-04-23 09:00,2018,04,23,09:00,12.6,-5.6,28,15,7,102.29
2018-04-23 10:00,2018,04,23,10:00,14.3,-8.3,20,20,6,102.25
2018-04-23 11:00,2018,04,23,11:00,14.8,-9.9,17,21,8,102.19
2018-04-23 12:00,2018,04,23,12:00,16,-10,16,21,7,102.1
2018-04-23 13:00,2018,04,23,13:00,16.4,-9.6,16,25,8,102.03
2018-04-23 14:00,2018,04,23,14:00,17.3,-7.8,17,36,4,101.91
2018-04-23 15:00,2018,04,23,15:00,17.4,-9,16,22,6,101.82
2018-04-23 16:00,2018,04,23,16:00,17.6,-6.5,19,17,7,101.76
2018-04-23 17:00,2018,04,23,17:00,17.5,-6.8,18,15,6,101.7
2018-04-23 18:00,2018,04,23,18:00,16.3,-7.1,19,21,6,101.66
2018-04-23 19:00,2018,04,23,19:00,15.5,-7.5,20,19,4,101.65
2018-04-23 20:00,2018,04,23,20:00,13,-6,26,24,2,101.64
2018-04-23 21:00,2018,04,23,21:00,12.4,-5.9,27,22,2,101.63
2018-04-23 22:00,2018,04,23,22:00,12.1,-6.3,27,22,4,101.56
2018-04-23 23:00,2018,04,23,23:00,11.1,-5.5,31,22,4,101.54
2018-04-24 00:00,2018,04,24,00:00,12.1,-6.9,26,22,5,101.52
2018-04-24 02:00,2018,04,24,02:00,11.9,-5.1,30,21,4,101.47
2018-04-24 03:00,2018,04,24,03:00,9.8,-4.6,36,21,5,101.49
2018-04-24 04:00,2018,04,24,04:00,9.5,-6.5,32,21,6,101.48
2018-04-24 05:00,2018,04,24,05:00,9,-5.9,34,21,6,101.48
2018-04-24 06:00,2018,04,24,06:00,9.3,-5,36,20,5,101.5
2018-04-24 07:00,2018,04,24,07:00,10,-3.8,37,20,6,101.54
2018-04-24 08:00,2018,04,24,08:00,12.4,-1.9,37,16,7,101.52
2018-04-24 09:00,2018,04,24,09:00,15.3,-0.3,34,17,7,101.49
2018-04-24 10:00,2018,04,24,10:00,17.9,1.7,34,18,8,101.45
2018-04-24 11:00,2018,04,24,11:00,19.2,2.5,33,23,8,101.36
2018-04-24 12:00,2018,04,24,12:00,20.4,2.5,31,21,9,101.26
2018-04-24 13:00,2018,04,24,13:00,21,3.9,32,21,7,101.21
2018-04-24 14:00,2018,04,24,14:00,21.3,3.5,31,20,7,101.12
2018-04-24 15:00,2018,04,24,15:00,21.7,3.3,30,23,7,101.05
2018-04-24 16:00,2018,04,24,16:00,21.2,2.5,29,21,5,101.02
2018-04-24 17:00,2018,04,24,17:00,20.5,2.6,31,23,5,100.99
2018-04-24 18:00,2018,04,24,18:00,19.9,0.2,27,18,4,100.96
2018-04-24 19:00,2018,04,24,19:00,17.7,1.2,33,31,4,100.96
2018-04-24 21:00,2018,04,24,21:00,15.3,3.9,47,28,1,100.95
2018-04-24 22:00,2018,04,24,22:00,15.8,3.5,44,30,5,100.92
2018-04-24 23:00,2018,04,24,23:00,15.4,3.4,45,27,3,100.89
2018-04-25 00:00,2018,04,25,00:00,14.7,3.4,47,23,2,100.85
2018-04-25 01:00,2018,04,25,01:00,14.5,3.3,47,21,6,100.84
2018-04-25 02:00,2018,04,25,02:00,14.5,2.1,43,19,6,100.8
2018-04-25 03:00,2018,04,25,03:00,14,-0.1,38,19,6,100.78
2018-04-25 04:00,2018,04,25,04:00,13,0.9,44,33,3,100.76
2018-04-25 05:00,2018,04,25,05:00,13,1.4,45,20,4,100.79
2018-04-25 06:00,2018,04,25,06:00,12.3,2.9,53,19,5,100.84
2018-04-25 07:00,2018,04,25,07:00,11.1,5.4,68,20,7,100.87
2018-04-25 08:00,2018,04,25,08:00,11.2,7.2,76,19,7,100.83
2018-04-25 09:00,2018,04,25,09:00,12.9,8.6,75,17,6,100.76
2018-04-25 10:00,2018,04,25,10:00,12.6,8,74,17,7,100.7
2018-04-25 11:00,2018,04,25,11:00,13.2,9.3,77,14,6,100.6
2018-04-25 12:00,2018,04,25,12:00,13.4,9.5,77,7,8,100.48
2018-04-25 13:00,2018,04,25,13:00,14.1,9.3,73,12,8,100.38
2018-04-25 14:00,2018,04,25,14:00,14.3,9.1,71,13,6,100.24
2018-04-25 15:00,2018,04,25,15:00,12.3,10.8,91,10,6,100.17
2018-04-25 16:00,2018,04,25,16:00,12,10.5,91,5,4,100.07
2018-04-25 17:00,2018,04,25,17:00,12.2,11.1,93,13,4,99.99
2018-04-25 18:00,2018,04,25,18:00,12.1,11.1,94,5,6,99.87
2018-04-25 19:00,2018,04,25,19:00,12.2,11.4,95,10,4,99.81
2018-04-25 20:00,2018,04,25,20:00,12.2,11.4,95,12,5,99.77
2018-04-25 21:00,2018,04,25,21:00,12.1,11.3,95,15,2,99.7
2018-04-25 22:00,2018,04,25,22:00,11.9,11.2,96,14,4,99.59
2018-04-25 23:00,2018,04,25,23:00,11.8,11.1,96,11,4,99.52
2018-04-26 00:00,2018,04,26,00:00,11.7,11,96,9,4,99.43
2018-04-26 01:00,2018,04,26,01:00,11.7,11.1,96,0,1,99.33
2018-04-26 02:00,2018,04,26,02:00,11.6,11,96,16,5,99.28
2018-04-26 03:00,2018,04,26,03:00,11.5,10.9,97,13,2,99.25
2018-04-26 04:00,2018,04,26,04:00,11.3,10.9,97,0,1,99.21
2018-04-26 05:00,2018,04,26,05:00,10.9,10.3,96,1,6,99.2
2018-04-26 06:00,2018,04,26,06:00,10.3,9.7,96,2,6,99.23
2018-04-26 07:00,2018,04,26,07:00,10,9.3,96,35,4,99.24
2018-04-26 08:00,2018,04,26,08:00,10.2,9.5,95,33,2,99.25
2018-04-26 09:00,2018,04,26,09:00,8.6,7.7,94,22,5,99.28
2018-04-26 10:00,2018,04,26,10:00,7.9,7,94,21,5,99.3
2018-04-26 11:00,2018,04,26,11:00,7.7,6.5,92,23,8,99.33
2018-04-26 12:00,2018,04,26,12:00,7.8,6.4,91,21,7,99.34
2018-04-26 13:00,2018,04,26,13:00,8.2,7,92,23,5,99.37
2018-04-26 14:00,2018,04,26,14:00,8.4,7.2,92,22,6,99.38
2018-04-26 15:00,2018,04,26,15:00,8.4,7.2,92,20,10,99.41
2018-04-26 16:00,2018,04,26,16:00,8.8,7.9,94,20,8,99.48
2018-04-26 17:00,2018,04,26,17:00,9.2,8.4,94,17,4,99.59
2018-04-26 18:00,2018,04,26,18:00,9.4,8.1,91,23,5,99.66
2018-04-26 19:00,2018,04,26,19:00,9.7,7.7,87,23,6,99.76
2018-04-26 20:00,2018,04,26,20:00,9.7,7.5,86,21,4,99.9
2018-04-26 21:00,2018,04,26,21:00,9.3,6.3,81,18,2,99.92
2018-04-26 22:00,2018,04,26,22:00,8.8,6.8,87,19,6,99.96
2018-04-26 23:00,2018,04,26,23:00,8.4,7.1,91,20,8,100
2018-04-27 00:00,2018,04,27,00:00,8,6.5,91,24,5,100
2018-04-27 01:00,2018,04,27,01:00,8,6,87,22,6,100.05
2018-04-27 02:00,2018,04,27,02:00,7.9,5.3,84,24,7,100.01
2018-04-27 03:00,2018,04,27,03:00,7.6,4.7,81,20,6,100.04
2018-04-27 04:00,2018,04,27,04:00,7.5,4,79,26,10,100.02
2018-04-27 05:00,2018,04,27,05:00,7.2,3.3,76,20,7,100.05
2018-04-27 06:00,2018,04,27,06:00,7,4.3,83,19,8,100.11
2018-04-27 07:00,2018,04,27,07:00,7.6,3.7,76,19,10,100.14
2018-04-27 08:00,2018,04,27,08:00,9.1,3,66,19,9,100.22
2018-04-27 09:00,2018,04,27,09:00,11.4,4,60,21,5,100.18
2018-04-27 10:00,2018,04,27,10:00,11.2,1.7,52,19,7,100.18
2018-04-27 11:00,2018,04,27,11:00,12.5,2.6,51,18,6,100.08
2018-04-27 12:00,2018,04,27,12:00,12.9,1.1,45,17,6,100.03
2018-04-27 13:00,2018,04,27,13:00,12.6,5.5,62,14,9,100.02
2018-04-27 14:00,2018,04,27,14:00,12.9,5.3,60,20,7,99.99
2018-04-27 15:00,2018,04,27,15:00,13.1,5.6,60,18,6,99.93
2018-04-27 16:00,2018,04,27,16:00,13.7,6.1,60,13,6,99.87
2018-04-27 17:00,2018,04,27,17:00,12.6,6.6,67,16,10,99.86
2018-04-27 18:00,2018,04,27,18:00,11.5,7,74,19,9,99.85
2018-04-27 19:00,2018,04,27,19:00,10.8,6.8,77,18,6,99.85
2018-04-27 20:00,2018,04,27,20:00,10.3,7,80,17,8,99.84
2018-04-27 21:00,2018,04,27,21:00,10.1,7.4,83,18,5,99.83
2018-04-27 22:00,2018,04,27,22:00,9.9,7.5,85,17,6,99.8
2018-04-27 23:00,2018,04,27,23:00,9.9,7.4,84,20,6,99.78
2018-04-28 00:00,2018,04,28,00:00,9.7,7.6,87,19,6,99.75
2018-04-28 01:00,2018,04,28,01:00,9.6,7.5,87,16,5,99.68
2018-04-28 02:00,2018,04,28,02:00,9.3,7.4,88,19,4,99.67
2018-04-28 03:00,2018,04,28,03:00,9.1,7.3,88,21,8,99.65
2018-04-28 04:00,2018,04,28,04:00,9.2,7.4,89,18,4,99.64
2018-04-28 05:00,2018,04,28,05:00,9,7.3,89,16,6,99.67
2018-04-28 06:00,2018,04,28,06:00,8.6,7.2,91,19,8,99.71
2018-04-28 07:00,2018,04,28,07:00,8.5,7.1,91,19,6,99.72
2018-04-28 08:00,2018,04,28,08:00,8.3,7,91,19,5,99.76
2018-04-28 09:00,2018,04,28,09:00,9.4,7.4,87,23,4,99.81
2018-04-28 10:00,2018,04,28,10:00,10,7.2,83,24,5,99.82
2018-04-28 11:00,2018,04,28,11:00,12.7,5.9,63,20,9,99.82
2018-04-28 12:00,2018,04,28,12:00,11.6,6.4,71,21,8,99.85
2018-04-28 13:00,2018,04,28,13:00,13.5,5,57,20,14,99.88
2018-04-28 14:00,2018,04,28,14:00,12.9,5.7,62,27,9,99.92
2018-04-28 15:00,2018,04,28,15:00,14.1,5,54,29,7,99.91
2018-04-28 16:00,2018,04,28,16:00,13.6,4.7,55,30,7,99.98
2018-04-28 17:00,2018,04,28,17:00,13,4.5,56,33,5,100.03
2018-04-28 18:00,2018,04,28,18:00,12.7,4.1,56,26,4,100.12
2018-04-28 19:00,2018,04,28,19:00,12.2,4.6,60,34,2,100.15
2018-04-28 20:00,2018,04,28,20:00,11.6,5.3,65,32,5,100.2
2018-04-28 21:00,2018,04,28,21:00,10.6,4.9,68,35,9,100.22
2018-04-28 22:00,2018,04,28,22:00,9.5,5.1,74,34,8,100.29
2018-04-28 23:00,2018,04,28,23:00,9.3,4.9,74,34,4,100.32
2018-04-29 00:00,2018,04,29,00:00,8.8,5,77,1,9,100.34
2018-04-29 01:00,2018,04,29,01:00,8.1,4.6,78,35,10,100.32
2018-04-29 02:00,2018,04,29,02:00,7.3,4.3,81,1,10,100.29
2018-04-29 03:00,2018,04,29,03:00,6.8,4.1,83,36,10,100.27
2018-04-29 04:00,2018,04,29,04:00,6.3,3.7,83,36,9,100.27
2018-04-29 05:00,2018,04,29,05:00,6.1,3.7,85,35,8,100.3
2018-04-29 06:00,2018,04,29,06:00,6.1,3.5,84,35,9,100.37
2018-04-29 07:00,2018,04,29,07:00,6,3.5,84,1,9,100.35
2018-04-29 08:00,2018,04,29,08:00,6,3.6,84,36,10,100.35
2018-04-29 09:00,2018,04,29,09:00,6.2,3.5,83,36,11,100.36
2018-04-29 10:00,2018,04,29,10:00,6.4,3.4,81,1,10,100.34
2018-04-29 11:00,2018,04,29,11:00,6.5,4.1,85,36,8,100.3
2018-04-29 12:00,2018,04,29,12:00,6.2,4.1,86,35,7,100.31
2018-04-29 13:00,2018,04,29,13:00,6.6,4.7,88,35,7,100.31
2018-04-29 14:00,2018,04,29,14:00,6.7,4.8,88,35,9,100.28
2018-04-29 15:00,2018,04,29,15:00,6.8,5.1,89,36,11,100.26
2018-04-29 16:00,2018,04,29,16:00,6.5,4.8,89,36,7,100.27
2018-04-29 17:00,2018,04,29,17:00,6.2,4.5,89,36,10,100.25
2018-04-29 18:00,2018,04,29,18:00,6,4.6,91,34,10,100.24
